system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000eb7_0,0.0309,0.1003,0.21875,0.2072,0.0738,0.1232,0.1411,0.16405,0.1917,0.20535,0.1923,0.1976,0.20485,806,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00755,0.01255,0.0144,0,0.10295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.851418212996315,32.04097480668248]}"
00000000000000000eb8_0,0.0309,0.12005,0.25875,0.24135,0.1165,0.1505,0.1838,0.23315,0.2326,0.2424,0.223,0.2303,0.22685,807,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0119,0.01535,0.01875,0,0.1072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.81818054748389,32.06082757446151]}"
00000000000000000eb9_0,0.0309,0.10825,0.2431,0.2345,0.08285,0.1047,0.1245,0.1855,0.18355,0.17125,0.1473,0.18215,0.2381,808,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0085,0.0107,0.0127,0,0.09215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.824019596830674,32.063073362671815]}"
00000000000000000eba_0,0.0309,0.07565,0.2593,0.2147,0.0613,0.1117,0.1392,0.20075,0.2109,0.21615,0.215,0.217,0.2123,809,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00625,0.0114,0.01415,0,0.09365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.831924771330925,32.06774460214923]}"
00000000000000000ebb_0,0.0309,0.0805,0.26255,0.2353,0.1348,0.1713,0.1939,0.22865,0.2537,0.25465,0.2853,0.2546,0.2478,810,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01375,0.01745,0.01975,0,0.10785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.8257263958705,32.058491954722804]}"
00000000000000000ebc_0,0.0309,0.10965,0.2392,0.22,0.1048,0.1462,0.1695,0.20335,0.2145,0.2184,0.1834,0.21885,0.2285,811,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0107,0.01495,0.0173,0,0.09815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.83605702163787,32.06082757446151]}"
00000000000000000ebd_0,0.0309,0.06045,0.3071,0.24035,0.0754,0.136,0.1603,0.21535,0.25575,0.2656,0.2874,0.26965,0.2727,812,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0077,0.01385,0.0163,0,0.10285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.851418212996315,32.06226487891611]}"
00000000000000000ebe_0,0.0309,0.0934,0.2256,0.21685,0.0979,0.1162,0.1423,0.17975,0.196,0.17865,0.1498,0.19505,0.20435,813,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01,0.01185,0.0145,0,0.09955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.85528096871803,32.058491954722804]}"
00000000000000000ebf_0,0.0301,0.03415,0.2068,0.1527,0.00695,0.03495,0.04235,0.10225,0.1149,0.1256,0.1081,0.136,0.1867,814,0.0,0.0,0.0,0.0,0.0,5.0E-4,7.5E-4,0.0036,0.00435,0,0.06155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.812610992722355,32.0900228211954]}"
00000000000000000ec0_0,0.0303,0.07425,0.3455,0.2763,0.04955,0.0938,0.127,0.2206,0.25135,0.25035,0.2029,0.2618,0.3084,815,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0051,0.0096,0.01295,0,0.07915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.7926683934149,32.103138224343546]}"
00000000000000000ec1_0,0.03005,0.0179,0.2617,0.20465,0.04075,0.0835,0.1044,0.1458,0.16595,0.18705,0.1984,0.20845,0.1981,816,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0042,0.00855,0.01065,0,0.089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.85069956076902,32.10223990905943]}"
00000000000000000ec2_0,0.0237,0.0733,0.3563,0.28765,0.08745,0.1298,0.1631,0.2217,0.24605,0.25335,0.242,0.2651,0.26935,817,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00885,0.0133,0.0167,0,0.096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.90118487973654,32.09702968041153]}"
00000000000000000ec3_0,0.0236,0.04605,0.1966,0.13545,0.03505,0.06485,0.06125,0.10265,0.13445,0.14495,0.163,0.1766,0.1863,818,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00365,0.0066,0.0062,0,0.067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.913671462185796,32.087417706871456]}"
00000000000000000ec4_0,0.024,0.0837,0.3147,0.24905,0.0998,0.1283,0.1585,0.20045,0.2188,0.2356,0.21755,0.2319,0.2426,819,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0098,0.0132,0.01615,0,0.0911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.907473086725375,32.06504965629688]}"
00000000000000000ec5_0,0.0245,0.0883,0.3081,0.2651,0.09515,0.1482,0.2045,0.2373,0.2506,0.2615,0.2745,0.26275,0.2792,820,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0097,0.0151,0.02085,0,0.0893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.90235268960589,32.03801036624488]}"
00000000000000000ecb_0,0.0309,0.052,0.33685,0.2884,0.09315,0.1569,0.2082,0.2445,0.259,0.27455,0.2914,0.282,0.2511,826,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0095,0.01595,0.0212,0,0.10465,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.77883433803946,31.876672941217013]}"
00000000000000000ecc_0,0.0309,0.058,0.3098,0.25475,0.09425,0.1436,0.193,0.22905,0.24585,0.25585,0.2753,0.2654,0.2552,827,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00965,0.01465,0.01965,0,0.1013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.75269336327158,31.912246226468145]}"
00000000000000000ecd_0,0.0309,0.0618,0.3193,0.2599,0.0925,0.159,0.2211,0.2504,0.254,0.26385,0.2746,0.2692,0.27475,828,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00945,0.0162,0.0225,0,0.0979,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.71083187103161,31.93730922289508]}"
00000000000000000ece_0,0.0309,0.0688,0.3067,0.24645,0.0886,0.149,0.2184,0.2676,0.2719,0.2807,0.277,0.2779,0.28295,829,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00905,0.01515,0.02225,0,0.10335,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.7513458903454,31.903442736683775]}"
00000000000000000ecf_0,0.0309,0.0482,0.2447,0.18525,0.0629,0.0934,0.1167,0.1373,0.16475,0.18245,0.2155,0.20085,0.2226,830,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0064,0.00955,0.0119,0,0.0906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.58794234016406,31.922127694593463]}"
00000000000000000ed0_0,0.0306,0.0236,0.17425,0.1155,0.033,0.053,0.0777,0.1104,0.1378,0.15565,0.1649,0.1832,0.1746,831,0.0,0.0,0.0,0.0,0.0,6.0E-4,0.0034,0.00545,0.00795,0,0.10115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.604381509863444,31.924463314332172]}"
00000000000000000ed1_0,0.0309,0.0368,0.21855,0.1522,0.03715,0.0864,0.0717,0.1467,0.265,0.2869,0.3032,0.29735,0.2851,832,2.0E-4,0.0,0.0,0.0,0.0,4.5E-4,0.00385,0.00885,0.00735,0,0.1098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.78431406127259,31.789716021714245]}"
00000000000000000ed2_0,0.0309,0.02185,0.2142,0.1428,0.03155,0.0703,0.06215,0.13515,0.2551,0.2798,0.2965,0.28595,0.28895,833,1.0E-4,0.0,0.0,0.0,0.0,4.5E-4,0.00325,0.0072,0.0064,0,0.108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[48.77739703358487,31.78217017332764]}"
00000000000000000ee1_0,0.0141,0.08825,0.32145,0.3,0.1247,0.175,0.2474,0.26965,0.28155,0.28815,0.2906,0.29405,0.28985,848,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01255,0.0178,0.02515,0,0.15585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.45743834668214,14.510441868618425]}"
00000000000000000ee2_0,0.01385,0.07155,0.2602,0.24265,0.09275,0.1353,0.1881,0.20735,0.2139,0.22295,0.2227,0.2331,0.22945,849,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00935,0.0137,0.0191,0,0.1449,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.45671969445484,14.501189221191993]}"
00000000000000000ee3_0,0.01385,0.07455,0.3017,0.2809,0.1108,0.1616,0.2243,0.25415,0.2601,0.2678,0.2664,0.27505,0.25485,850,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.01635,0.0227,0,0.14745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.46291806991527,14.483222915509604]}"
00000000000000000ee4_0,0.0141,0.0668,0.2746,0.2528,0.0776,0.113,0.1508,0.21655,0.24325,0.2536,0.2312,0.25775,0.27445,851,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0081,0.01155,0.01545,0,0.13305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.46911644537569,14.477204203106002]}"
00000000000000000ee5_0,0.0141,0.07625,0.29405,0.2766,0.0945,0.1389,0.1988,0.2208,0.2474,0.2544,0.246,0.26235,0.25335,852,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00965,0.01405,0.0202,0,0.143,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.552210609156745,14.392133745699883]}"
00000000000000000ee6_0,0.0141,0.07355,0.2908,0.27715,0.1308,0.1863,0.2569,0.23455,0.2485,0.25035,0.2911,0.26095,0.2544,853,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0133,0.01905,0.0255,0,0.14315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54394610854285,14.390786272773704]}"
00000000000000000ee7_0,0.0141,0.084,0.33355,0.30965,0.1212,0.1796,0.2477,0.27645,0.29775,0.3148,0.3316,0.3194,0.29035,854,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01235,0.01825,0.02515,0,0.15185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53711891238354,14.384767560370104]}"
00000000000000000ee8_0,0.0141,0.06395,0.28445,0.25445,0.0886,0.1252,0.174,0.20845,0.24515,0.25995,0.2783,0.2655,0.2546,855,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00895,0.0128,0.0178,0,0.13985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.51987125892844,14.395457512251125]}"
00000000000000000ee9_0,0.0141,0.0553,0.23025,0.22185,0.0813,0.1209,0.1672,0.17785,0.18385,0.1923,0.2015,0.20065,0.1932,856,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00825,0.0123,0.01705,0,0.13115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53640026015624,14.435342710866033]}"
00000000000000000eea_0,0.0141,0.06665,0.26125,0.24585,0.1314,0.1608,0.1939,0.2021,0.2253,0.23355,0.2423,0.2397,0.2453,857,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01345,0.01645,0.01975,0,0.1405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.56038527824224,14.443337716894696]}"
00000000000000000eeb_0,0.0141,0.06345,0.4173,0.34915,0.0809,0.1379,0.2218,0.2541,0.2664,0.27615,0.2763,0.2836,0.2953,858,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0084,0.01395,0.02255,0,0.13455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.714266686411904,14.35152989485768]}"
00000000000000000eec_0,0.0141,0.0707,0.36475,0.2876,0.0942,0.1475,0.2074,0.2614,0.27305,0.28985,0.2878,0.30455,0.3271,859,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00975,0.015,0.02105,0,0.1373,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.70321740841724,14.344882361755197]}"
00000000000000000eed_0,0.0141,0.0454,0.3216,0.25945,0.0639,0.1042,0.1765,0.20545,0.237,0.2607,0.2683,0.27285,0.2562,860,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00655,0.0107,0.01805,0,0.1384,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.712200561258435,14.331587295550229]}"
00000000000000000eee_0,0.0141,0.04665,0.07795,0.05835,0.0395,0.0754,0.0565,0.0661,0.0699,0.08835,0.04935,0.082,0.23205,861,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00415,0.0077,0.0058,0,0.12815,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.68605958649055,14.312902337640542]}"
00000000000000000eef_0,0.0141,0.07345,0.30345,0.2629,0.0953,0.1297,0.1868,0.21745,0.2245,0.2392,0.2444,0.252,0.2563,862,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0098,0.01325,0.0191,0,0.14105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.664769514256925,14.333563589175291]}"
00000000000000000ef0_0,0.0141,0.05195,0.3996,0.34505,0.0793,0.139,0.2511,0.26205,0.285,0.30235,0.3091,0.3083,0.3039,863,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00805,0.01415,0.0254,0,0.1339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.44989249829553,14.687230316533146]}"
00000000000000000ef1_0,0.0141,0.0617,0.43595,0.35155,0.09905,0.1552,0.2522,0.29645,0.3149,0.33175,0.3226,0.33585,0.32615,864,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01,0.0158,0.0253,0,0.1327,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.48492679437619,14.660011363424324]}"
00000000000000000ef2_0,0.0141,0.05595,0.44885,0.37875,0.07725,0.1371,0.2582,0.29025,0.30745,0.32145,0.3252,0.32215,0.33335,865,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0079,0.0139,0.02545,0,0.1318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.51376271499643,14.631444937389324]}"
00000000000000000ef3_0,0.0141,0.0638,0.4609,0.3953,0.0909,0.1532,0.269,0.30535,0.32075,0.33375,0.3394,0.33905,0.34095,866,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0093,0.0156,0.02545,0,0.1319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.51852378600226,14.665940244299513]}"
00000000000000000ef4_0,0.0141,0.07415,0.2664,0.25585,0.0808,0.1178,0.1724,0.20525,0.22285,0.2263,0.2176,0.23955,0.23995,867,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0082,0.01205,0.01755,0,0.1394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.54448509771332,14.374975923773201]}"
00000000000000000ef5_0,0.0141,0.0668,0.2551,0.2256,0.09235,0.1246,0.1646,0.18255,0.2069,0.2153,0.2053,0.2323,0.2469,868,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00945,0.0127,0.0168,0,0.144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.543856277014434,14.344972193283608]}"
00000000000000000ef6_0,0.0141,0.06015,0.30355,0.2426,0.0798,0.1244,0.1719,0.21705,0.2598,0.2766,0.3054,0.2934,0.302,869,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0082,0.01265,0.01745,0,0.1399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.53352565124706,14.364285971892178]}"
00000000000000000ef7_0,0.01945,0.0401,0.36825,0.25905,0.1049,0.1495,0.2347,0.26895,0.29845,0.31895,0.359,0.35105,0.3119,870,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01075,0.01525,0.0239,0,0.12975,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.01591638453739,14.24472020757587]}"
00000000000000000ef8_0,0.01945,0.0832,0.36725,0.33675,0.0873,0.1493,0.2243,0.24425,0.25515,0.2722,0.2841,0.2822,0.28425,871,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0088,0.01525,0.02275,0,0.13605,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.00971800907697,14.247415153428229]}"
00000000000000000ef9_0,0.0141,0.0542,0.2323,0.2202,0.06835,0.104,0.1442,0.1709,0.18025,0.1903,0.1793,0.19945,0.1955,872,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00695,0.0106,0.0148,0,0.13635,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.361947431980234,14.741488559693966]}"
00000000000000000efa_0,0.0142,0.0277,0.01405,0.01245,0.03725,0.0663,0.05095,0.05465,0.02275,0.02465,0.02165,0.0162,0.0122,873,0.0,0.0,0.0,0.0,0.0,6.0E-4,0.0038,0.00675,0.00515,0,0.1359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.368864459667954,14.724869726937754]}"
00000000000000000efb_0,0.0142,0.02555,0.01555,0.0128,0.03415,0.058,0.0467,0.0511,0.02135,0.0219,0.0199,0.014,0.01545,874,0.0,0.0,0.0,0.0,0.0,6.0E-4,0.0034,0.006,0.0048,0,0.1359,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.368145807440655,14.702950834005238]}"
00000000000000000efc_0,0.0141,0.062,0.21525,0.1907,0.07825,0.1126,0.1528,0.1594,0.19995,0.21955,0.2062,0.2272,0.22755,875,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00785,0.0115,0.01565,0,0.1477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.368145807440655,14.686332001249028]}"
00000000000000000efd_0,0.0141,0.07705,0.3175,0.307,0.1007,0.1424,0.2133,0.22885,0.2341,0.244,0.2548,0.2552,0.2315,876,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0103,0.0146,0.02175,0,0.14195,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.09290200438643,14.668186032509812]}"
00000000000000000efe_0,0.0141,0.06385,0.2469,0.21955,0.0531,0.08475,0.1064,0.1586,0.21925,0.2468,0.2841,0.25985,0.26755,877,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0054,0.00865,0.01095,0,0.13315,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.09011722700566,14.664233445259686]}"
00000000000000000eff_0,0.0141,0.0586,0.26155,0.23475,0.0634,0.0946,0.1229,0.16325,0.19965,0.21935,0.2326,0.2408,0.2384,878,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00655,0.00975,0.0126,0,0.1257,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.22468485656677,14.707352578897424]}"
00000000000000000f00_0,0.0141,0.06985,0.3826,0.3398,0.1039,0.1503,0.2178,0.23915,0.25565,0.276,0.3029,0.303,0.30815,879,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0107,0.0153,0.0221,0,0.1333,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.22540350879407,14.702052518721118]}"
00000000000000000f01_0,0.01445,0.06345,0.27445,0.2537,0.08395,0.1218,0.1645,0.18315,0.2021,0.21475,0.2239,0.22815,0.23335,880,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0086,0.0124,0.01675,0,0.13135,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.23573413456144,14.628300833894906]}"
00000000000000000f02_0,0.0141,0.08385,0.32735,0.30405,0.0923,0.1281,0.1765,0.21435,0.2276,0.23805,0.2425,0.25695,0.28385,881,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00945,0.01315,0.01805,0,0.1285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.016006216065804,14.571167981824905]}"
00000000000000000f03_0,0.0141,0.0779,0.39825,0.3663,0.1135,0.1716,0.2459,0.2739,0.2833,0.3013,0.3152,0.3206,0.32355,882,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01165,0.01745,0.02495,0,0.12725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.02903178768553,14.574491748376147]}"
00000000000000000f04_0,0.0141,0.07215,0.35085,0.303,0.1017,0.1427,0.2053,0.2382,0.24645,0.27145,0.2889,0.2983,0.2763,883,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01025,0.0146,0.0209,0,0.12895,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.04618960961222,14.581857933705926]}"
00000000000000000f05_0,0.0141,0.06165,0.2672,0.23015,0.08565,0.1177,0.1582,0.1899,0.19895,0.21065,0.216,0.23195,0.2244,884,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00875,0.0121,0.01615,0,0.13555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.072240752851684,14.543949028716083]}"
00000000000000000f06_0,0.0141,0.07445,0.30595,0.2862,0.1013,0.1342,0.178,0.1972,0.20245,0.21655,0.2275,0.237,0.2378,885,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01015,0.01365,0.01815,0,0.1278,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.07089327992551,14.533977729062356]}"
00000000000000000f07_0,0.01385,0.07895,0.29365,0.28105,0.09355,0.1284,0.1687,0.1931,0.19725,0.2134,0.2145,0.2245,0.26115,886,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00965,0.0131,0.01715,0,0.1226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.06954580699933,14.512687656828723]}"
00000000000000000f08_0,0.01385,0.0723,0.2703,0.25515,0.092,0.1222,0.16,0.1775,0.1854,0.1971,0.2064,0.2109,0.22095,887,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0094,0.01245,0.0164,0,0.123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.06613220891967,14.506668944425122]}"
00000000000000000f09_0,0.0141,0.09455,0.3501,0.3264,0.1095,0.1663,0.2256,0.2738,0.28735,0.3028,0.2977,0.30995,0.29925,888,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01135,0.01695,0.02305,0,0.14265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.42590748020954,14.578534167154684]}"
00000000000000000f0a_0,0.0141,0.0712,0.27565,0.25365,0.0963,0.141,0.1871,0.22415,0.23785,0.2508,0.2519,0.2603,0.2547,889,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0098,0.01445,0.01915,0,0.14705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.41144460413522,14.599105587161022]}"
00000000000000000f0b_0,0.0141,0.0778,0.30615,0.2758,0.0701,0.1094,0.1521,0.2166,0.2426,0.26285,0.2585,0.27585,0.26925,890,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0071,0.01115,0.01555,0,0.1342,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.3895257112027,14.640248427173695]}"
00000000000000000f0c_0,0.0141,0.0731,0.2882,0.2783,0.1225,0.1613,0.2089,0.21195,0.2283,0.2391,0.2615,0.25035,0.2436,891,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0125,0.01645,0.0214,0,0.1316,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.33661494096806,14.578174841041037]}"
00000000000000000f0d_0,0.0141,0.0729,0.29125,0.2504,0.0976,0.1294,0.1783,0.2096,0.2449,0.26855,0.2849,0.28705,0.2644,892,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0098,0.01325,0.01815,0,0.1499,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.33733359319535,14.575839221302326]}"
00000000000000000f0e_0,0.0141,0.07215,0.30825,0.29495,0.10235,0.1342,0.1777,0.223,0.22205,0.2325,0.2254,0.24715,0.2511,893,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01035,0.0137,0.01815,0,0.1331,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.34038786516136,14.573862927677263]}"
00000000000000000f0f_0,0.0141,0.0747,0.27145,0.25465,0.1324,0.1731,0.2051,0.2044,0.242,0.2613,0.2732,0.2677,0.26705,894,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0135,0.01765,0.02095,0,0.13285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.335267468041884,14.574851074489795]}"
00000000000000000f10_0,0.0141,0.0631,0.24825,0.2284,0.0684,0.0941,0.1247,0.16275,0.1914,0.21265,0.1889,0.22735,0.23165,895,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0068,0.00965,0.01275,0,0.1303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.33661494096806,14.573503601563615]}"
00000000000000000f11_0,0.0141,0.0688,0.3083,0.29305,0.1074,0.1479,0.209,0.2143,0.2308,0.2375,0.2479,0.2452,0.2371,896,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01085,0.01505,0.0213,0,0.13665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.2166898505381,14.33401274681735]}"
00000000000000000f12_0,0.0141,0.0704,0.26675,0.24405,0.09565,0.1281,0.165,0.1862,0.1968,0.20825,0.2095,0.22,0.23635,897,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.00975,0.0131,0.0168,0,0.13185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.21444406232781,14.33536021974353]}"
00000000000000000f13_0,0.0141,0.06995,0.27885,0.2688,0.07835,0.1174,0.1611,0.19005,0.20005,0.21175,0.2232,0.2245,0.2316,898,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0079,0.012,0.0164,0,0.1279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.21651018748128,14.33302460000482]}"
00000000000000000f14_0,0.0141,0.06585,0.24475,0.21715,0.0822,0.1196,0.1682,0.172,0.20455,0.22265,0.2284,0.2339,0.2366,899,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0084,0.0122,0.01715,0,0.1307,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.21686951359493,14.330958474851345]}"
00000000000000000f15_0,0.0144,0.07145,0.2732,0.256,0.08875,0.1179,0.1617,0.1822,0.1917,0.20725,0.2137,0.2232,0.23235,900,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0091,0.01205,0.01645,0,0.1276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.19180651716799,14.348475622891675]}"
00000000000000000f16_0,0.0144,0.07285,0.2831,0.27045,0.1025,0.1381,0.1824,0.19255,0.19645,0.20745,0.2263,0.22315,0.22705,901,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.01045,0.01405,0.01855,0,0.13065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.19090820188387,14.346319666209787]}"
00000000000000000f17_0,0.0144,0.06645,0.2839,0.26215,0.0673,0.0945,0.1351,0.1807,0.19385,0.21025,0.1854,0.22105,0.2164,902,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0067,0.0097,0.0138,0,0.1263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.19027938118499,14.347307813022319]}"
00000000000000000f18_0,0.0144,0.07485,0.28695,0.2553,0.1038,0.1344,0.1777,0.1961,0.20975,0.2225,0.2287,0.23665,0.2361,903,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0106,0.0137,0.0181,0,0.13375,"{""geodesic"":false,""type"":""Point"",""coordinates"":[33.19180651716799,14.345780677039317]}"
