system:index,AOT,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,ID,MSK_CLDPRB,MSK_SNWPRB,QA10,QA20,QA60,SCL,TCI_B,TCI_G,TCI_R,Target,WVP,.geo
00000000000000000700_0,0.0276,0.0835,0.3463,0.2944,0.1946,0.2446,0.275,0.2416,0.3177,0.3453,0.352,0.3544,0.3586,293,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0197,0.0249,0.0255,0,0.1265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.36310482722126,34.25828642247469]}"
00000000000000000701_0,0.0276,0.0835,0.3332,0.2761,0.1011,0.156,0.1618,0.2256,0.3187,0.3526,0.3702,0.3606,0.3586,294,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.0158,0.0167,0,0.1266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3633743218065,34.25819659094628]}"
00000000000000000702_0,0.0275,0.07,0.2891,0.2257,0.0577,0.0918,0.0947,0.1682,0.2727,0.3236,0.3454,0.3324,0.3371,295,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0059,0.0094,0.0096,0,0.1382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35484032660736,34.25702878107692]}"
00000000000000000703_0,0.0275,0.07,0.2891,0.2257,0.07,0.1146,0.1198,0.1682,0.2727,0.3236,0.3458,0.3324,0.3371,296,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0072,0.0117,0.0123,0,0.1382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35501998966419,34.25711861260533]}"
00000000000000000704_0,0.0275,0.07,0.2891,0.2257,0.07,0.1146,0.1198,0.1682,0.2727,0.3236,0.3458,0.3324,0.3371,297,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0072,0.0117,0.0123,0,0.1382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35493015813577,34.25711861260533]}"
00000000000000000705_0,0.0275,0.07,0.2891,0.2257,0.1062,0.1444,0.1518,0.1682,0.2727,0.3236,0.3276,0.3324,0.3371,298,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0108,0.0149,0.0155,0,0.1382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35493015813577,34.25702878107692]}"
00000000000000000706_0,0.0275,0.07,0.2839,0.217,0.0548,0.095,0.0922,0.1627,0.2612,0.2997,0.33,0.3123,0.3371,299,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0059,0.0094,0.0093,0,0.1339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35475049507895,34.25693894954851]}"
00000000000000000707_0,0.0275,0.07,0.2839,0.217,0.086,0.121,0.1294,0.1627,0.2612,0.2997,0.2918,0.3123,0.3371,300,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0086,0.0123,0.0133,0,0.1339,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35466066355053,34.2568491180201]}"
00000000000000000708_0,0.0274,0.0785,0.2874,0.2239,0.1132,0.1582,0.1772,0.185,0.2584,0.2806,0.271,0.2963,0.3339,301,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0116,0.0161,0.0181,0,0.1267,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35457083202212,34.256759286491686]}"
00000000000000000709_0,0.0274,0.0785,0.2614,0.1961,0.0666,0.1152,0.1094,0.153,0.2934,0.3331,0.334,0.3523,0.3339,302,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.007,0.0119,0.0113,0,0.1362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3543013374369,34.25657962343486]}"
0000000000000000070a_0,0.0274,0.0785,0.2919,0.235,0.0848,0.1284,0.1366,0.1922,0.2981,0.3324,0.3444,0.3371,0.3339,303,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0087,0.013,0.0139,0,0.1269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35412167438007,34.25657962343486]}"
0000000000000000070b_0,0.0274,0.0785,0.2614,0.1961,0.0405,0.0788,0.0704,0.153,0.2934,0.3331,0.3516,0.3523,0.3339,304,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0039,0.0081,0.0071,0,0.1362,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.3543013374369,34.25648979190645]}"
0000000000000000070c_0,0.0274,0.0785,0.2581,0.1874,0.0398,0.0764,0.076,0.1491,0.2943,0.3431,0.351,0.3545,0.3339,305,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.004,0.0078,0.0077,0,0.1377,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.35457083202212,34.25657962343486]}"
0000000000000000070d_0,0.0274,0.0833,0.2706,0.1935,0.0628,0.1046,0.0962,0.1507,0.3009,0.3462,0.335,0.3548,0.3739,306,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0064,0.0106,0.0097,0,0.133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34918094031741,34.25397450911092]}"
0000000000000000070e_0,0.0274,0.0833,0.2706,0.1935,0.0248,0.0633,0.0517,0.1507,0.3009,0.3462,0.3584,0.3548,0.3739,307,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0025,0.0064,0.0053,0,0.133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34927077184582,34.25397450911092]}"
0000000000000000070f_0,0.0274,0.0833,0.2629,0.1874,0.0691,0.1088,0.1066,0.159,0.3082,0.3596,0.3322,0.3796,0.3739,308,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.007,0.0111,0.011,0,0.1417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.349091108789,34.253884677582505]}"
00000000000000000710_0,0.0274,0.0833,0.2779,0.1929,0.0298,0.0733,0.0548,0.1568,0.3407,0.396,0.424,0.4102,0.3739,309,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0031,0.0075,0.0056,0,0.1363,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34891144573217,34.25379484605409]}"
00000000000000000711_0,0.0274,0.0954,0.3717,0.3196,0.2018,0.2536,0.2808,0.2846,0.3206,0.3379,0.3474,0.3509,0.3548,310,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0206,0.0254,0.0255,0,0.1338,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34980976101629,34.25397450911092]}"
00000000000000000712_0,0.0274,0.1046,0.3772,0.3433,0.185,0.241,0.2676,0.2903,0.3025,0.311,0.3284,0.325,0.3371,311,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0187,0.0247,0.0255,0,0.1223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34882161420376,34.25307619382679]}"
00000000000000000713_0,0.0274,0.1117,0.3506,0.3121,0.1772,0.2326,0.2642,0.2496,0.2815,0.2976,0.3096,0.3135,0.3344,312,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0183,0.0237,0.0255,0,0.1213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.34864195114693,34.25307619382679]}"
00000000000000000714_0,0.0271,0.1043,0.3784,0.345,0.1692,0.2264,0.2598,0.2955,0.312,0.3314,0.3384,0.3376,0.3415,313,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0173,0.0232,0.0255,0,0.1228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33148412922026,34.24364388334354]}"
00000000000000000715_0,0.0271,0.0886,0.3758,0.329,0.1388,0.1874,0.216,0.279,0.3074,0.3269,0.3342,0.3383,0.3594,314,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0144,0.019,0.0222,0,0.1202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33211294991914,34.24355405181513]}"
00000000000000000716_0,0.0271,0.0646,0.26,0.1845,0.0495,0.0852,0.0902,0.1475,0.3083,0.3642,0.3754,0.3806,0.3784,315,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0053,0.0089,0.0092,0,0.1308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33220278144755,34.244093040985604]}"
00000000000000000717_0,0.0271,0.0646,0.2681,0.1724,0.0438,0.0873,0.0883,0.1315,0.3383,0.3998,0.4152,0.4102,0.3784,316,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0046,0.0088,0.009,0,0.1324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33202311839072,34.24427270404242]}"
00000000000000000718_0,0.0271,0.0929,0.3451,0.2942,0.1676,0.2186,0.2486,0.2375,0.3039,0.3342,0.3298,0.3473,0.345,317,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0169,0.0225,0.0252,0,0.1203,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33130446616343,34.244093040985604]}"
00000000000000000719_0,0.0271,0.0987,0.3538,0.2985,0.1574,0.2024,0.2295,0.2479,0.2958,0.3211,0.3428,0.3334,0.3285,318,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0154,0.0208,0.0232,0,0.1202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.33067564546455,34.24355405181513]}"
0000000000000000071a_0,0.0269,0.0796,0.3791,0.3266,0.1966,0.247,0.2788,0.2863,0.3069,0.329,0.3332,0.3432,0.3573,319,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0201,0.025,0.0255,0,0.1118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31109237227074,34.2358285403717]}"
0000000000000000071b_0,0.0269,0.0796,0.3813,0.3367,0.1988,0.2556,0.283,0.3025,0.3322,0.3436,0.3516,0.3568,0.3573,320,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0207,0.0254,0.0254,0,0.1136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31091270921392,34.2358285403717]}"
0000000000000000071c_0,0.0269,0.1675,0.3631,0.3245,0.182,0.2232,0.2712,0.3252,0.3103,0.3173,0.3008,0.3121,0.3852,321,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0186,0.0227,0.0255,0,0.1565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31324832895262,34.23519971967282]}"
0000000000000000071d_0,0.0269,0.1675,0.3712,0.3334,0.1838,0.2392,0.2788,0.3326,0.3257,0.3364,0.2976,0.3272,0.3852,322,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0188,0.0243,0.0255,0,0.1565,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31351782353786,34.23519971967282]}"
0000000000000000071e_0,0.0269,0.1293,0.3194,0.2627,0.1232,0.1686,0.1938,0.2492,0.2854,0.3027,0.3172,0.3079,0.3304,323,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0125,0.0173,0.0198,0,0.1056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31414664423674,34.23510988814441]}"
0000000000000000071f_0,0.0268,0.0914,0.3329,0.2619,0.1584,0.2036,0.246,0.2339,0.2939,0.3202,0.3142,0.337,0.3571,324,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.016,0.0207,0.0251,0,0.1169,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31127203532756,34.23421157286029]}"
00000000000000000720_0,0.0268,0.1641,0.4041,0.3548,0.1962,0.2536,0.2974,0.3223,0.3249,0.3379,0.3488,0.3385,0.339,325,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0199,0.0255,0.0255,0,0.1204,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31001439392979,34.234301404388695]}"
00000000000000000721_0,0.0268,0.1448,0.3643,0.3217,0.1618,0.2114,0.254,0.2759,0.2838,0.2948,0.3178,0.3045,0.3088,326,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0164,0.0215,0.0254,0,0.1071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31261950825375,34.234121741331876]}"
00000000000000000722_0,0.0268,0.156,0.3915,0.3479,0.2044,0.2634,0.3021,0.3259,0.3264,0.3328,0.3318,0.3351,0.3183,327,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.021,0.0255,0.0255,0,0.1192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.31028388851503,34.233852246746636]}"
00000000000000000723_0,0.0268,0.1375,0.371,0.3187,0.1636,0.2196,0.2584,0.2879,0.298,0.309,0.3244,0.3169,0.3259,328,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0166,0.0224,0.0255,0,0.1098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30956523628774,34.23322342604776]}"
00000000000000000724_0,0.0268,0.1494,0.3602,0.3185,0.1828,0.2294,0.258,0.288,0.291,0.2946,0.291,0.2998,0.3077,329,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0187,0.0232,0.0254,0,0.1067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30911607864567,34.234301404388695]}"
00000000000000000725_0,0.0268,0.0906,0.3949,0.3298,0.1698,0.2294,0.2706,0.2831,0.3035,0.3159,0.3426,0.3369,0.3504,330,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0178,0.0233,0.0254,0,0.1196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30731944807744,34.23376241521822]}"
00000000000000000726_0,0.0268,0.1004,0.3934,0.3335,0.1742,0.2372,0.2788,0.2967,0.336,0.3484,0.3784,0.3639,0.3562,331,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0179,0.0241,0.0254,0,0.1183,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.30749911113426,34.23349292063299]}"
00000000000000000727_0,0.0263,0.1071,0.3463,0.2911,0.1686,0.2136,0.2402,0.2412,0.2992,0.326,0.3338,0.3375,0.3338,332,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0177,0.022,0.0244,0,0.1223,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28584971278698,34.21076554394477]}"
00000000000000000728_0,0.0263,0.1263,0.369,0.3421,0.1628,0.2022,0.2181,0.2788,0.2949,0.3065,0.3134,0.3146,0.3265,333,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.016,0.0206,0.0226,0,0.1174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28611920737222,34.211214701586826]}"
00000000000000000729_0,0.0262,0.111,0.3764,0.3464,0.1736,0.2196,0.2518,0.2662,0.2876,0.292,0.2952,0.3022,0.3259,334,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.018,0.0223,0.0254,0,0.1146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28584971278698,34.21157402770047]}"
0000000000000000072a_0,0.0262,0.111,0.3764,0.3464,0.166,0.2078,0.2486,0.2662,0.2876,0.292,0.2834,0.3022,0.3259,335,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0167,0.0212,0.0252,0,0.1146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28584971278698,34.211663859228885]}"
0000000000000000072b_0,0.0262,0.1263,0.3911,0.3564,0.1942,0.2454,0.274,0.2891,0.3115,0.331,0.3262,0.3405,0.3265,336,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0195,0.0251,0.0255,0,0.1177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28558021820174,34.21130453311524]}"
0000000000000000072c_0,0.0263,0.1274,0.3753,0.3508,0.1782,0.2164,0.2546,0.265,0.2794,0.2919,0.2962,0.2998,0.3164,337,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0179,0.0222,0.0254,0,0.1127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28647853348586,34.21112487005841]}"
0000000000000000072d_0,0.0263,0.0995,0.3465,0.2996,0.1612,0.194,0.2138,0.2517,0.2714,0.284,0.2974,0.2913,0.321,338,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0166,0.0199,0.0217,0,0.1103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28728701724157,34.21103503853]}"
0000000000000000072e_0,0.0263,0.0828,0.3467,0.3016,0.1272,0.1594,0.1904,0.2304,0.2883,0.3129,0.3162,0.3256,0.3324,339,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.013,0.0164,0.0196,0,0.1222,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28926331086663,34.21184352228571]}"
0000000000000000072f_0,0.0264,0.0958,0.3329,0.2906,0.1346,0.1732,0.1922,0.2289,0.2743,0.2947,0.2952,0.3066,0.3194,340,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0138,0.0177,0.0196,0,0.1225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28989213156552,34.212382511456184]}"
00000000000000000730_0,0.0264,0.0958,0.3421,0.3024,0.161,0.209,0.2302,0.2513,0.2869,0.3003,0.3084,0.3127,0.3194,341,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0166,0.0212,0.0237,0,0.1191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28980230003711,34.21220284839936]}"
00000000000000000731_0,0.0264,0.0871,0.3444,0.3083,0.1252,0.1694,0.1958,0.226,0.2736,0.2924,0.3088,0.3123,0.3226,342,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0128,0.0173,0.0199,0,0.1144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28989213156552,34.21184352228571]}"
00000000000000000732_0,0.0265,0.1142,0.371,0.3371,0.1982,0.2524,0.2746,0.3004,0.3079,0.3162,0.3286,0.316,0.306,343,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0203,0.0254,0.0255,0,0.145,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29177859366217,34.20995706018906]}"
00000000000000000733_0,0.0264,0.1317,0.3692,0.3368,0.2258,0.2806,0.3028,0.3039,0.3062,0.3148,0.3172,0.3085,0.2963,344,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0225,0.0255,0.0255,0,0.132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2912396044917,34.209777397132235]}"
00000000000000000734_0,0.0264,0.1108,0.3512,0.3173,0.2248,0.2692,0.2872,0.2996,0.3049,0.3114,0.3046,0.3117,0.2691,345,0.0019,0.0,0.0,0.0,0.0,7.0E-4,0.0229,0.0255,0.0255,0,0.123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29105994143488,34.209328239490176]}"
00000000000000000735_0,0.0264,0.1108,0.3014,0.2612,0.1886,0.236,0.2546,0.2585,0.2595,0.2675,0.2798,0.2674,0.2691,346,0.0023,0.0,0.0,0.0,0.0,7.0E-4,0.0191,0.024,0.0254,0,0.1232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29088027837805,34.20914857643335]}"
00000000000000000736_0,0.0265,0.135,0.322,0.281,0.197,0.24,0.2587,0.2594,0.2812,0.2849,0.3038,0.2837,0.2943,347,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0203,0.0242,0.0254,0,0.1261,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29150909907693,34.209328239490176]}"
00000000000000000737_0,0.0265,0.135,0.3024,0.26,0.1292,0.186,0.1982,0.2388,0.2538,0.2678,0.2688,0.2677,0.2943,348,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0131,0.0189,0.0203,0,0.1343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.29168876213376,34.20959773407541]}"
00000000000000000738_0,0.0261,0.163,0.4637,0.4114,0.2266,0.2846,0.3458,0.3567,0.3615,0.3722,0.3906,0.3797,0.3702,349,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0231,0.0255,0.0255,0,0.1218,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28028015802543,34.21157402770047]}"
00000000000000000739_0,0.0261,0.1598,0.4522,0.402,0.1884,0.2512,0.3071,0.3384,0.3418,0.3495,0.3586,0.3598,0.3517,350,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0192,0.0254,0.0255,0,0.1193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28081914719591,34.21220284839936]}"
0000000000000000073a_0,0.0261,0.1568,0.4588,0.408,0.2162,0.2844,0.3453,0.3524,0.3553,0.367,0.384,0.3746,0.3626,351,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.022,0.0255,0.0255,0,0.1205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28135813636638,34.21139436464365]}"
0000000000000000073b_0,0.0262,0.1386,0.3649,0.3061,0.1102,0.1564,0.1852,0.2544,0.3082,0.3215,0.3254,0.3371,0.354,352,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0113,0.0158,0.0189,0,0.1139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28252594623574,34.21220284839936]}"
0000000000000000073c_0,0.0262,0.1146,0.3687,0.3018,0.1019,0.1506,0.1649,0.2709,0.3046,0.3305,0.3344,0.3423,0.3675,353,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0102,0.0154,0.0169,0,0.1165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2829751038778,34.21229267992777]}"
0000000000000000073d_0,0.0262,0.0582,0.2371,0.1523,0.0197,0.0547,0.0343,0.1083,0.3126,0.3838,0.4216,0.399,0.3624,354,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0018,0.0057,0.0035,0,0.1296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.28423274527556,34.2117536907573]}"
0000000000000000073e_0,0.0261,0.1811,0.4605,0.4122,0.187,0.2452,0.295,0.332,0.343,0.3533,0.3488,0.3624,0.4121,355,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0186,0.025,0.0255,0,0.1142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27722588605944,34.21040621783112]}"
0000000000000000073f_0,0.026,0.1878,0.4435,0.3972,0.2226,0.2954,0.3294,0.3255,0.3536,0.3632,0.3804,0.3748,0.4051,356,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0227,0.0255,0.0254,0,0.1197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27803436981515,34.20995706018906]}"
00000000000000000740_0,0.0261,0.152,0.4799,0.4257,0.2192,0.284,0.3462,0.3793,0.391,0.4054,0.4016,0.4173,0.4024,357,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0222,0.0254,0.0254,0,0.1231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27740554911625,34.20986722866065]}"
00000000000000000741_0,0.0261,0.1811,0.4551,0.4019,0.2084,0.277,0.3384,0.341,0.3519,0.3651,0.396,0.3786,0.4121,358,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0213,0.0255,0.0254,0,0.1142,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27713605453103,34.21013672324588]}"
00000000000000000742_0,0.0261,0.152,0.4748,0.4262,0.1992,0.2812,0.3271,0.3802,0.3864,0.3955,0.4058,0.4058,0.4024,359,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0218,0.0251,0.0251,0,0.1233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27758521217308,34.20968756560382]}"
00000000000000000743_0,0.0261,0.1864,0.4676,0.4236,0.2454,0.3,0.3572,0.3695,0.3828,0.3867,0.4016,0.3995,0.3995,360,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.025,0.0255,0.0255,0,0.1228,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27830386440037,34.20959773407541]}"
00000000000000000744_0,0.026,0.1864,0.4567,0.4114,0.221,0.3038,0.3414,0.3524,0.3916,0.4053,0.4184,0.4075,0.3995,361,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0231,0.0255,0.0255,0,0.1256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27866319051402,34.20986722866065]}"
00000000000000000745_0,0.0261,0.1386,0.4618,0.4272,0.2342,0.3054,0.3548,0.3554,0.3637,0.3746,0.3912,0.3814,0.3692,362,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0242,0.0254,0.0254,0,0.1207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2792920112129,34.20941807101859]}"
00000000000000000746_0,0.0261,0.1386,0.4577,0.4144,0.2264,0.2798,0.333,0.3521,0.3508,0.3588,0.375,0.3684,0.3692,363,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0228,0.0254,0.0255,0,0.1177,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27947167426973,34.20914857643335]}"
00000000000000000747_0,0.0261,0.0874,0.2371,0.1469,0.0163,0.0604,0.0331,0.1136,0.3251,0.3865,0.3992,0.4049,0.3888,364,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0018,0.0062,0.0036,0,0.1299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27659706536055,34.209507902546996]}"
00000000000000000748_0,0.0261,0.0872,0.2688,0.1953,0.0224,0.0586,0.0446,0.1588,0.3208,0.3728,0.3884,0.3914,0.3965,365,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0022,0.006,0.0046,0,0.1299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27749538064467,34.20896891337653]}"
00000000000000000749_0,0.0261,0.0872,0.2688,0.1953,0.0224,0.0586,0.0446,0.1588,0.3208,0.3728,0.3884,0.3914,0.3965,366,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0022,0.006,0.0046,0,0.1299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27749538064467,34.20896891337653]}"
0000000000000000074a_0,0.0261,0.0523,0.2362,0.1463,0.017,0.057,0.0406,0.1115,0.316,0.3692,0.3684,0.3839,0.3471,367,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0014,0.0059,0.0039,0,0.1319,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27560891854802,34.210226554774295]}"
0000000000000000074b_0,0.0261,0.1007,0.3176,0.2521,0.0614,0.1036,0.0936,0.2108,0.3193,0.358,0.374,0.3821,0.3857,368,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.0061,0.0106,0.0098,0,0.1296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27578858160484,34.21004689171747]}"
0000000000000000074c_0,0.0261,0.0656,0.3216,0.251,0.03,0.0725,0.0606,0.1892,0.3391,0.3867,0.4288,0.4,0.3694,369,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0025,0.0075,0.0063,0,0.1215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.2761479077185,34.20986722866065]}"
0000000000000000074d_0,0.0261,0.0656,0.2714,0.1767,0.0292,0.0766,0.0586,0.1507,0.3488,0.407,0.424,0.4234,0.3694,370,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0032,0.0079,0.0061,0,0.1265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27632757077531,34.209777397132235]}"
0000000000000000074e_0,0.0261,0.0706,0.2819,0.21,0.0296,0.0625,0.0523,0.1482,0.2932,0.3357,0.376,0.355,0.352,371,0.0,0.0,0.0,0.0,0.0,4.0E-4,0.0028,0.0066,0.0054,0,0.1219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27381228797978,34.20887908184812]}"
0000000000000000074f_0,0.0261,0.0604,0.3033,0.2395,0.044,0.0896,0.0961,0.1907,0.2691,0.2924,0.3366,0.3115,0.3511,372,0.0,0.0,0.0,0.0,0.0,5.0E-4,0.005,0.0092,0.0097,0,0.1122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[70.27363262492295,34.20887908184812]}"
